ID	Value
HAD793	Apart\RB from\IN being\VBG used\VBN in\IN cosmetics\NNS they\PRP are\VBP also\RB used\VBN in\IN worshiping\NN ,\, weddings\NNS and\CC all\DT suitable\JJ works\NNS .\.
HAD794	The\DT flower\NN branches\NNS ,\, garland\NN chains\NNS etc.\FW are\VBP also\RB used\VBN in\IN abundance\NN .\.
HAD795	Apart\RB from\IN this\DT perfumed\JJ oil\NN ,\, perfumes\NNS ,\, scents\NNS are\VBP also\RB made\VBN from\IN these\DT flowers\NNS .\.
HAD796	Flowers\NNS are\VBP also\RB used\VBN in\IN temples\NNS ,\, mosques\NNS ,\, churches\NNS ,\, gurudwaras\NNPS and\CC all\PDT the\DT religious\JJ places\NNS .\.
HAD797	Flowers\NNS also\RB add\VBP to\TO the\DT glory\NN in\IN gardens\NNS and\CC inside\JJ homes\NNS .\.
HAD798	Sentalum\NNP Alvum\NNP Lin\NNP ,\, is\VBZ the\DT evergreen\JJ tree\NN of\IN Sentalacy\NNP family\NN .\.
HAD799	It\PRP is\VBZ a\DT medium\JJ shaped\JJ ,\, evergreen\JJ ,\, semi\JJ parasitic\JJ tree\NN .\.
HAD800	They\PRP are\VBP found\VBN in\IN the\DT dry\JJ regions\NNS of\IN south\JJ India\NNP starting\VBG from\IN the\DT Vindhyachal\NNP mountain\NN to\TO primarily\RB in\IN Mysore\NNP and\CC Tamilnadu\NNP almost\RB 1200\CD m.\NN above\IN the\DT sea\NN level\NN .\.
HAD801	Sandalwood\NNP trees\NNS are\VBP grown\VBN in\IN some\DT parts\NNS of\IN Rajasthan\NNP ,\, U.P\NNP and\CC Orissa\NNP .\.
HAD802	The\DT tree\NN barks\NNS are\VBP red\JJ ,\, brown\JJ and\CC somewhat\RB black\JJ and\CC rough\JJ .\.
HAD803	The\DT leaves\NNS are\VBP smooth\JJ ,\, oval\JJ but\CC sometimes\RB big\JJ .\.
HAD804	The\DT flowers\NNS are\VBP multi-colored\JJ .\.
HAD805	Sandalwood\NNP and\CC the\DT oil\NN obtained\VBN from\IN it\PRP are\VBP being\VBG used\VBN since\IN extremely\RB ancient\JJ times\NNS .\.
HAD806	Its\PRP$ wood\NN has\VBZ medicinal\JJ values\NNS .\.
HAD807	Its\PRP$ fragrance\NN has\VBZ special\JJ characteristic\NN in\IN the\DT world\NN .\.
HAD808	Its\PRP$ fragrance\NN is\VBZ light\JJ and\CC mild\JJ .\.
HAD809	Sandalwood\NN oil\NN is\VBZ used\VBN on\IN a\DT large\JJ scale\NN in\IN the\DT form\NN of\IN perfume\NN .\.
HAD810	This\DT oil\NN is\VBZ used\VBN in\IN soaps\NNS ,\, cosmetics\NNS etc\FW .\.
HAD811	Its\PRP$ use\NN is\VBZ quite\RB less\JJR in\IN the\DT aromatic\JJ beverages\NNS .\.
HAD812	Sandalwood\NNP on\IN distillation\NN yields\NNS aromatic\JJ oil\NN .\.
HAD813	Today\NNP India\NNP is\VBZ the\DT largest\JJS exporter\NN of\IN sandalwood\NN oil\NN .\.
HAD814	The\DT trees\NNS begin\VBP to\TO flower\NN in\IN February-April\NNP and\CC bear\NN fruits\NNS by\IN July\NNP to\TO September\NNP .\.
HAD815	The\DT trees\NNS bear\VBP some\DT fruits\NNS in\IN February\NNP and\CC November\NNP also\RB .\.
HAD816	Sandalwood\NN trees\NNS generate\VBP seeds\NNS in\IN large\JJ amount\NN .\.
HAD817	Sandalwood\NN plant\NN is\VBZ a\DT instrumental\JJ parasitic\JJ root\NN plant\NN .\.
HAD818	Generally\RB when\WRB the\DT sandalwood\NN seeds\NNS are\VBP sown\VBN then\RB along\IN with\IN them\PRP the\DT seeds\NNS of\IN nutritional\JJ plants\NNS are\VBP also\RB sown\JJ .\.
HAD819	They\PRP are\VBP also\RB sown\VBN with\IN teak\NN plants\NNS .\.
HAD820	Sandalwood\NNP are\VBP grown\VBN every\DT year\NN in\IN about\IN 10-20\CD hectare\NN land\NN in\IN Tamilnadu\NNP .\.
HAD821	For\IN this\DT seeds\NNS of\IN fresh\JJ fruits\NNS in\IN October\NNP are\VBP collected\VBN .\.
HAD822	They\PRP are\VBP dried\VBN after\IN cleaning\NN and\CC then\RB sown\JJ in\IN beds\NNS .\.
HAD823	The\DT softwood\JJ and\CC wood\NN interior\NN of\IN sandalwood\NN are\VBP properly\RB cleaned\VBN and\CC separated\VBN from\IN the\DT stem\NN .\.
HAD824	The\DT interior\JJ wooden\JJ part\NN of\IN sandalwood\NN trees\NNS are\VBP most\RBS useful\JJ and\CC valuable\JJ .\.
HAD825	The\DT trees\NNS are\VBP not\RB cut\VBN because\IN a\DT lot\NN of\IN oil\NN remains\VBZ in\IN the\DT roots\NNS .\.
HAD826	Spike\JJ disease\NN is\VBZ the\DT major\JJ among\IN various\JJ kinds\NNS of\IN diseases\NNS that\WDT harm\VBP sandalwood\NN .\.
HAD827	Spike\JJ disease\NN appears\VBZ in\IN all\DT kinds\NNS of\IN plants\NNS whether\IN small\JJ or\CC big\JJ .\.
HAD828	Every\DT year\NN this\DT disease\NN destroys\VBZ almost\RB 50.30\CD tonnes\NNS of\IN sandal\JJ worth\NN three\CD lakh\NN rupees\NNS .\.
HAD829	Spike\JJ disease\NN catches\VBZ the\DT plants\NNS through\IN micoplazma\NN .\.
HAD830	It\PRP was\VBD considered\VBN to\TO be\VB virus\NN .\.
HAD831	Spike\JJ disease\NN spreads\NNS through\IN the\DT touch\NN of\IN roots\NNS and\CC harms\NNS by\IN reaching\VBG the\DT other\JJ plants\NNS through\IN insects\NNS .\.
HAD832	Micoplazma\NNP can\MD also\RB be\VB combated\VBN through\IN chemicals\NNS .\.
HAD833	It\PRP is\VBZ estimated\VBN that\IN India\NNP produces\VBZ 40,000-50,000\CD tonnes\NNS of\IN sandalwood\NN every\DT year\NN .\.
HAD834	Majority\NN of\IN its\PRP$ part\NN is\VBZ obtained\VBN from\IN Mysore\NNP .\.
HAD835	Apart\RB from\IN this\DT ,\, Indore\NNP ,\, Ujjain\NNP ,\, Mumbai\NNP and\CC Kannauj\NNP are\VBP its\PRP$ chief\JJ centers\NNS .\.
HAD836	Most\JJS of\IN the\DT wood\NN is\VBZ consumed\VBN in\IN Uttar\NNP Pradesh\NNP which\WDT is\VBZ purchased\VBN by\IN the\DT Tamilnadu\NNP government\NN through\IN auction\NN .\.
HAD837	The\DT oil\NN produced\VBN in\IN Kanpur\NNP and\CC Kannauj\NNP is\VBZ sold\VBN at\IN a\DT high\JJ rate\NN while\IN the\DT sandalwood\NN of\IN Mysore\NNP is\VBZ expensive\JJ .\.
HAD838	Such\JJ big\JJ difference\NN in\IN the\DT price\NN of\IN sandalwood\NN oil\NN is\VBZ due\JJ to\TO the\DT purchase\NN of\IN wood\NN from\IN individuals\NNS at\IN a\DT very\RB high\JJ rate\NN .\.
HAD839	India\NNP produces\VBZ about\IN 30\CD tonnes\NNS of\IN oil\NN .\.
HAD840	80\CD percent\NN of\IN the\DT total\JJ sandalwood\NN oil\NN produced\VBN in\IN north\JJ India\NNP was\VBD sent\VBN to\TO European\JJ countries\NNS such\JJ as\IN France\NNP ,\, England\NNP ,\, Netherlands\NNP ,\, United\NNP States\NNPS of\IN America\NNP and\CC Hungary\NNP .\.
HAD841	Basmati\NNP is\VBZ nature\NN `s\POS best\JJS gift\NN ,\, which\WDT is\VBZ made\VBN of\IN two\CD words\NNS `\NN bans\NN `\NN meaning\VBG fragrance\NN and\CC `\NN mati\NN `\NN meaning\VBG feel\NN ,\, thus\RB the\DT rice\NN that\WDT gives\VBZ the\DT experience\NN of\IN fragrance\NN falls\VBZ into\IN this\DT category\NN .\.
HAD842	Basmati\NNP rice\NN is\VBZ primarily\RB used\VBN to\TO make\VB pulav\NN and\CC biryani\NN .\.
HAD843	Tarawadi\NNP Basmati\NNP ,\, Basmati-370\NNP and\CC Type\NNP 3\CD are\VBP specially\RB popular\JJ among\IN the\DT varieties\NNS of\IN Basmati\NNP class\NN and\CC exported\VBD abroad\RB .\.
HAD844	Prolonged\JJ sun\NN shine\NN ,\, more\RBR moisture\JJ ,\, appropriate\JJ water\NN management\NN and\CC general\JJ soil\NN are\VBP essential\JJ for\IN Basmati\NNP variety\NN of\IN farming\VBG .\.
HAD845	During\IN arboreal\JJ growth\NN 25\CD to\TO 36\CD degree\NN Celsius\NNP of\IN temperature\NN is\VBZ appropriate\JJ .\.
HAD846	Thus\RB it\PRP is\VBZ the\DT effect\NN of\IN particular\JJ day\NN duration\NN .\.
HAD847	Basmati\NNP rice\NN is\VBZ generally\RB put\VBN into\IN long\JJ and\CC thin\JJ category\NN .\.
HAD848	In\IN order\NN to\TO get\VB high\JJ quality\NN rice\NN ,\, it\PRP is\VBZ essential\JJ to\TO harvest\VB the\DT crop\NN at\IN proper\JJ time\NN .\.
HAD849	Due\JJ to\TO immature\VB development\NN because\IN of\IN early\RB harvesting\VBG the\DT quality\NN of\IN rice\NN is\VBZ adversely\RB affected\JJ and\CC late\JJ harvesting\NN sheds\VBZ the\DT grains\NNS .\.
HAD850	Thus\RB ,\, in\IN order\NN to\TO increase\VB the\DT quality\NN of\IN rice\NN low\JJ temperature\NN is\VBZ appropriate\JJ at\IN the\DT time\NN of\IN grains\NNS `\POS growth\NN .\.
HAD851	The\DT aromatic\JJ varieties\NNS are\VBP sold\VBN at\IN high\JJ prices\NNS and\CC the\DT profit\NN is\VBZ also\RB more\JJR .\.
HAD852	Some\DT aromatic\JJ varieties\NNS are\VBP known\VBN for\IN their\PRP$ peculiar\JJ aroma\NN and\CC qualities\NNS .\.
HAD853	In\IN the\DT case\NN of\IN Basmati\NNP rice\NN the\DT motto\NN `\`` old\NN is\VBZ gold\NN `\`` is\VBZ fully\RB characterized\VBN .\.
HAD854	Increasing\VBG the\DT quantity\NN of\IN nitrogen\NN ,\, reduces\VBZ the\DT percentage\NN of\IN whole\JJ rice\NN yield\NN .\.
HAD855	It\PRP is\VBZ a\DT variety\NN majorly\RB grown\VBN in\IN India\NNP `s\POS north-western\JJ states\NNS and\CC plains\NNS of\IN Pakistan\NNP .\.
HAD856	The\DT crop\NN gets\VBZ ready\JJ for\IN harvesting\VBG within\IN 145\CD days\NNS and\CC the\DT production\NN capacity\NN is\VBZ 2.5\CD to\TO 3.5\CD tonne\NN per\IN hectare\NN .\.
HAD857	The\DT aromatic\JJ varieties\NNS grown\VBN in\IN Uttar\NNP Pradesh\NNP and\CC Uttaranchal\NNP are\VBP considered\VBN to\TO be\VB the\DT best\JJS .\.
HAD858	The\DT plants\NNS grow\VBP long\JJ and\CC the\DT fibers\NNS are\VBP long\JJ ,\, open\JJ and\CC without\IN locks\NNS .\.
HAD859	Due\JJ to\TO its\PRP$ high\JJ price\NN in\IN exporting\VBG ,\, the\DT farmers\NNS and\CC exporters\NNS get\VBP most\JJS of\IN the\DT profit\NN .\.
HAD860	The\DT stem\NN of\IN the\DT bonsai\JJ variety\NN developed\VBN in\IN Hyderabad\NNP is\VBZ strong\JJ and\CC its\PRP$ fibers\NNS are\VBP open\JJ .\.
HAD861	Generally\RB the\DT farming\NN of\IN Basmati\NNP crop\NN is\VBZ done\VBN through\IN sowing\NN .\.
HAD862	Because\IN of\IN the\DT less\JJR weight\NN of\IN grains\NNS ,\, a\DT bag\NN of\IN 15-20\CD kgs\NNS of\IN seeds\NNS is\VBZ sufficient\JJ for\IN one\CD hectare\NN of\IN land\NN .\.
HAD863	Therefore\RB because\IN of\IN early\JJ plantation\NN the\DT crop\NN grows\VBZ more\JJR and\CC there\EX are\VBP chances\NNS of\IN its\PRP$ withering\NN .\.
HAD864	There\EX are\VBP relatively\RB less\JJR weeds\NNS in\IN the\DT longer\JJR varieties\NNS of\IN Basmati\NNP .\.
HAD865	After\IN 20\CD to\TO 40\CD days\NNS of\IN sowing\NN ,\, clean\JJ environment\NN is\VBZ provided\VBN to\TO the\DT plants\NNS by\IN weeding\VBG through\IN hands\NNS .\.
HAD866	There\EX is\VBZ demand\NN for\IN Basmati\NNP rice\NN both\DT in\IN domestic\JJ and\CC foreign\JJ markets\NNS .\.
HAD867	A\DT total\NN of\IN two/third\JJ part\NN of\IN aromatic\JJ crop\NN is\VBZ exported\VBN in\IN foreign\JJ markets\NNS .\.
HAD868	Actually\RB rice\NN has\VBZ been\VBN exported\VBN from\IN India\NNP for\IN centuries\NNS .\.
HAD869	At\IN present\JJ there\EX is\VBZ special\JJ demand\NN for\IN Basmati\NNP rice\NN in\IN Saudi-Arab\NNP ,\, Bahrin\NNP ,\, Kuwait\NNP ,\, Oman\NNP etc\FW .\.
HAD870	The\DT Indians\NNPS residing\VBG in\IN foreign\JJ also\RB import\VB large\JJ amount\NN of\IN Basmati\NNP rice\NN from\IN India\NNP ,\, thus\RB its\PRP$ demand\NN is\VBZ steadily\RB increasing\VBG in\IN America\NNP and\CC Britain\NNP .\.
HAD871	The\DT share\NN of\IN Basmati\NNP in\IN World-business\NN of\IN rice\NN has\VBZ been\VBN 1.75\CD to\TO 2.53\CD percent\NN in\IN the\DT last\JJ ten\CD years\NNS .\.
HAD872	India\NNP and\CC Pakistan\NNP have\VBP played\VBN significant\JJ roles\NNS in\IN export\NN .\.
HAD873	Jai.\NNP Grandiflorum\NNP Lin.\NNP is\VBZ the\DT plant\NN of\IN ``\`` Oliacy\NNP ``\`` family\NN .\.
HAD874	It\PRP is\VBZ planted\VBN in\IN the\DT gardens\NNS of\IN India\NNP .\.
HAD875	This\DT species\NNS is\VBZ sown\VBN in\IN abundance\NN in\IN the\DT plains\NNS and\CC hills\NNS at\IN the\DT height\NN of\IN up\IN to\TO 3000\CD meters\NNS .\.
HAD876	It\PRP is\VBZ the\DT chief\JJ source\NN of\IN business\NN in\IN Europe\NNP and\CC Mediterranean\NNP countries\NNS .\.
HAD877	These\DT plants\NNS are\VBP grown\VBN at\IN large\JJ scale\NN in\IN some\DT regions\NNS of\IN Uttar\NNP Pradesh\NNP such\JJ as\IN Gazipur\NNP ,\, Farrukhabad\NNP ,\, Balia\NNP and\CC Jaunpur\NNP and\CC perfumes\NNS are\VBP also\RB extracted\VBN from\IN the\DT flowers\NNS .\.
HAD878	These\DT plants\NNS flower\NN for\IN 8-15\CD years\NNS once\IN they\PRP are\VBP planted\VBN .\.
HAD879	The\DT flowers\NNS are\VBP mostly\RB used\VBN for\IN garlands\NNS ,\, bouquets\NNS and\CC religious\JJ rituals\NNS .\.
HAD880	They\PRP are\VBP used\VBN in\IN little\JJ amount\NN for\IN making\VBG hair\NN oils\NNS and\CC perfumes\NNS .\.
HAD881	Jasmine\NN oil\NN is\VBZ not\RB extracted\VBN in\IN India\NNP .\.
HAD882	In\IN the\DT recent\JJ years\NNS jasmine\NN gardens\NNS have\VBP been\VBN implanted\VBN in\IN Egypt\NNP ,\, Syria\NNP ,\, Algeria\NNP and\CC Morocco\NNP .\.
HAD883	Its\PRP$ root\NN is\VBZ beneficial\JJ in\IN treating\VBG eczema\NN .\.
HAD884	Its\PRP$ leaves\NNS are\VBP chewed\VBN to\TO get\VB relief\NN from\IN skin\NN diseases\NNS .\.
HAD885	The\DT aromatic\JJ oil\NN and\CC perfume\NN because\IN of\IN its\PRP$ cooling\NN effect\NN is\VBZ used\VBN in\IN skin\NN diseases\NNS ,\, headache\NN and\CC eye\NN ailments\NNS .\.
HAD886	The\DT flowers\NNS harvested\VBN in\IN warm\JJ and\CC open\JJ sunshine\NN give\VBP more\JJR fragrance\NN as\IN compared\VBN to\TO the\DT flowers\NNS harvested\VBN in\IN changed\JJ and\CC rainy\JJ season\NN .\.
HAD887	Right\RB after\IN the\DT harvesting\VBG their\PRP$ perfumes\NNS extraction\NN begins\VBZ .\.
HAD888	The\DT temperature\NN should\MD be\VB lowered\VBN as\RB much\RB as\IN possible\JJ .\.
HAD889	Two\CD types\NNS of\IN extraction\NN methods\NNS are\VBP used\VBN in\IN India\NNP .\.
HAD890	Jasmine\NN oil\NN is\VBZ used\VBN for\IN the\DT preparation\NN of\IN good\JJ fragrance\NN .\.
HAD891	It\PRP is\VBZ below\IN rose\NN in\IN commercial\JJ significance\NN .\.
HAD892	It\PRP is\VBZ also\RB put\VBN in\IN incense\NN and\CC lamps\NNS .\.
HAD893	Jasmine\NN plant\NN is\VBZ small\JJ .\.
HAD894	It\PRP bears\VBZ many\JJ kinds\NNS of\IN flowers\NNS such\JJ as\IN white\JJ ,\, yellow\JJ etc\FW .\.
HAD895	Jasmine\NN requires\VBZ warm\JJ climate\NN warm\JJ place\NN even\RB in\IN winters\NNS .\.
HAD896	They\PRP need\VBP the\DT fields\NNS with\IN sunshine\NN .\.
HAD897	Jasmine\NN can\MD be\VB grown\VBN from\IN 700\CD metre\CD to\TO 2000\CD metre\NN height\NN in\IN the\DT hills\NNS of\IN Kumayun\NNP .\.
HAD898	This\DT plants\NNS lives\VBZ for\IN 50\CD years\NNS .\.
HAD899	But\CC they\PRP bear\VBP fruits\NNS till\IN the\DT age\NN of\IN 15\CD years\NNS .\.
HAD900	They\PRP can\MD be\VB grown\VBN in\IN different\JJ kinds\NNS of\IN climate\NN .\.
HAD901	Jasmine\NN can\MD be\VB grown\VBN very\RB easily\RB into\IN an\DT irrigation\NN less\JJR area\NN also\RB .\.
HAD902	It\PRP is\VBZ also\RB grown\VBN in\IN Rajasthan\NNP ,\, Tamilnadu\NNP and\CC other\JJ states\NNS .\.
HAD903	Red\JJ soil\NN is\VBZ most\RBS suitable\JJ for\IN this\DT .\.
HAD904	Jasmine\NN farm\NN should\MD have\VB proper\JJ drainage\NN system\NN .\.
HAD905	Jasmine\NN plants\NNS can\MD be\VB grown\VBN anytime\RB between\IN June\NNP to\TO December\NNP .\.
HAD906	For\IN the\DT good\JJ growth\NN of\IN plants\NNS it\PRP is\VBZ essential\JJ to\TO provide\VB manures\NNS and\CC fertilizers\NNS .\.
HAD907	The\DT plants\NNS start\VBP bearing\VBG flowers\NNS from\IN the\DT second\JJ year\NN .\.
HAD908	The\DT flowers\NNS can\MD be\VB seen\VBN in\IN the\DT month\NN of\IN April-May\NNP and\CC August-November\NNP .\.
HAD909	The\DT jasmine\NN flower\NN is\VBZ plucked\VBN very\RB early\RB in\IN the\DT morning\NN .\.
HAD910	The\DT fragrance\NN is\VBZ at\IN its\PRP$ peak\NN during\IN this\DT time\NN .\.
HAD911	The\DT oil\NN content\NN reduces\VBZ after\IN ten\NN .\.
HAD912	The\DT plants\NNS are\VBP trimmed\VBN every\DT year\NN .\.
HAD913	It\PRP is\VBZ also\RB essential\JJ to\TO discard\VB the\DT dried\VBN stems\VBZ .\.
HAD914	Weeding\NNP is\VBZ done\VBN after\IN every\DT two\CD weeks\NNS to\TO remove\VB the\DT weeds\NNS .\.
HAD915	The\DT flowers\NNS can\MD be\VB pluck\VB anytime\RB between\IN March\NNP to\TO October\NNP .\.
HAD916	The\DT flower\NN production\NN depends\VBZ upon\IN the\DT up-keeping\NN of\IN plants\NNS .\.
HAD917	There\EX are\VBP two\CD major\JJ insects\NNS that\WDT harm\VBP the\DT jasmine\NN plants\NN :\: bud\JJ worm\NN insects\NNS and\CC red\JJ mite\NN .\.
HAD918	Folydol\NN and\CC sulphur\NN are\VBP used\VBN together\RB to\TO control\VB these\DT insects\NNS .\.
HAD919	This\DT medicine\NN shall\MD be\VB put\VBN after\IN every\DT fifteen\CD days\NNS .\.
HAD920	Amomum\NNP Subulatus\NNP Raksverg\NNP (\( black\JJ cardamom\NN )\) is\VBZ a\DT cotyledonous\JJ plant\NN of\IN the\DT ``\`` gingiviresi\JJ ``\`` family\NN .\.
HAD921	Its\PRP$ plant\NN is\VBZ herbaceous\JJ ,\, long\JJ and\CC evergreen\JJ .\.
HAD922	Sikkim\NNP is\VBZ the\DT biggest\JJS black\JJ cardamom\NN producing\VBG region\NN and\CC it\PRP produces\VBZ cardamom\NN in\IN highest\JJS amount\NN .\.
HAD923	After\IN it\VBZ are\VBP the\DT major\JJ places\NNS of\IN upper\JJ Himalayan\NNP region\NN of\IN West\NNP Bengal\NNP and\CC Assam\NNP .\.
HAD924	On\IN an\DT average\NN the\DT black\JJ cardamom\NN has\VBZ 70\CD percent\NN seeds\NNS and\CC 30\CD percent\NN fruit\NN cover\NN .\.
HAD925	The\DT quality\NN of\IN the\DT seeds\NNS of\IN black\JJ cardamom\NN is\VBZ similar\JJ to\TO that\DT of\IN the\DT seeds\NNS of\IN green\JJ cardamom\NN .\.
HAD926	If\IN the\DT forest\NN land\NN is\VBZ chosen\VBN for\IN the\DT farming\NN of\IN black\JJ cardamom\NN ,\, it\PRP shall\MD be\VB completely\RB cleaned\VBN .\.
HAD927	The\DT land\NN should\MD not\RB have\VB any\DT kind\NN of\IN weed\NN .\.
HAD928	The\DT black\JJ cardamom\NN fruits\NNS of\IN saavani\NN variety\NN get\VB fit\VBN to\TO be\VB plucked\VBN by\IN August-September\NNP .\.
HAD929	The\DT fruits\NNS of\IN Ramsai\NNP and\CC Golshahi\NNP variety\NN of\IN plants\NNS are\VBP big\JJ and\CC become\VB fit\JJ to\TO be\VB plucked\VBN by\IN October-November\NNP .\.
HAD930	Ramsai\NNP ,\, Saavni\NNP and\CC Golsai\NNP are\VBP three\CD major\JJ varieties\NNS in\IN Sikkim\NNP whose\WP$ farming\NN is\VBZ done\VBN .\.
HAD931	A\DT virus\NN named\VBN Farki\NNP attacks\NNS black\JJ cardamom\NN and\CC make\VB the\DT plant\NN diseased\JJ .\.
HAD932	Due\JJ to\TO this\DT disease\NN the\DT plants\NNS bear\VBP less\JJR fruits\NNS .\.
HAD933	The\DT diseased\JJ plants\NNS shall\MD be\VB destroyed\VBN by\IN burning\NN .\.
HAD934	Rats\NNS and\CC other\JJ wild\JJ animals\NNS eat\VBP the\DT raw\JJ fruits\NNS of\IN back\JJ cardamom\NN and\CC harm\VB the\DT crop\NN .\.
HAD935	India\NNP is\VBZ a\DT agriculture\NN dominant\JJ country\NN where\WRB 70\CD percent\NN of\IN the\DT population\NN depends\VBZ upon\IN farming\VBG .\.
HAD936	India\NNP has\VBZ good\JJ number\NN of\IN animal\NN resources\NNS but\CC the\DT production\NN of\IN animal\NN produce\NN is\VBZ very\RB less\JJR than\IN their\PRP$ number\NN .\.
HAD937	The\DT major\JJ reason\NN behind\IN this\DT is\VBZ that\IN less\JJR attention\NN is\VBZ paid\VBN towards\IN fodder\NN production\NN .\.
HAD938	Due\JJ to\TO increase\VB in\IN population\NN most\JJS of\IN the\DT land\NN is\VBZ engaged\VBN in\IN grain\NN production\NN .\.
HAD939	Apart\RB from\IN this\DT the\DT farmers\NNS are\VBP paying\VBG attention\NN towards\IN the\DT cash\NN crops\NNS such\JJ as\IN sugarcane\NN ,\, cotton\NN ,\, tobacco\NN ,\, oil\NN seeds\NNS etc\FW .\.
HAD940	Generally\RB the\DT animals\NNS are\VBP fed\VBN with\IN the\DT hay\NN and\CC the\DT left\JJ overs\NNS of\IN the\DT crop\NN .\.
HAD941	It\PRP reduces\VBZ the\DT production\NN of\IN milk\NN and\CC other\JJ animal\NN products\NNS .\.
HAD942	The\DT animals\NNS roam\VBP around\IN here\RB and\CC there\RB and\CC also\RB harm\VB the\DT natural\JJ farms\NNS .\.
HAD943	4.4\CD percent\NN of\IN the\DT agricultural\JJ land\NN is\VBZ engaged\VBN in\IN fodder\NN production\NN .\.
HAD944	Generally\RB the\DT land\NN which\WDT is\VBZ not\RB fit\JJ for\IN agriculture\NN itself\PRP grows\VBZ fodder\NN in\IN the\DT monsoon\NN season\NN .\.
HAD945	As\IN a\DT result\NN of\IN research\NN ,\, different\JJ varieties\NNS of\IN fodder\NN grass\NN and\CC food\NN grain\NN fodder\NN and\CC leguminous\JJ crops\NNS are\VBP evolved\VBN .\.
HAD946	The\DT agricultural\JJ scientists\NNS say\VBP that\IN the\DT decrease\NN in\IN temperature\NN shall\MD not\RB only\RB lead\VB to\TO increased\VBN wheat\NN production\NN .\.
HAD947	But\CC is\VBZ also\RB beneficial\JJ for\IN thick\JJ grains\NNS ,\, pulses\NNS and\CC oil\NN seeds\NNS .\.
HAD948	It\PRP seems\VBZ to\TO compensate\VB the\DT harm\NN made\VBN to\TO the\DT kharif\NN crops\NNS .\.
HAD949	According\VBG to\TO the\DT Agriculture\NNP ministry\NN in\IN the\DT current\JJ Rabi\NNP season\NN ,\, by\IN Friday\NNP ,\, sowing\NN has\VBZ been\VBN done\VBN in\IN 567\CD hectares\NNS of\IN land\NN .\.
HAD950	Which\WDT is\VBZ 7\CD lakh\NN hectares\VBZ more\RBR as\IN compared\VBN to\TO last\JJ year\NN .\.
HAD951	The\DT sowing\NN of\IN approximately\RB 59.14\CD lakh\JJ hectare\NN of\IN thick\JJ grains\NNS ,\, 136.05\CD lakh\JJ hectare\NN of\IN pulses\NNS and\CC 81\CD lakh\NN hectare\NN of\IN oil\NN seeds\NNS has\VBZ been\VBN completed\VBN .\.
HAD952	It\PRP is\VBZ expected\VBN that\IN the\DT total\JJ sowing\NN of\IN Rabi\NNP crop\NN might\MD be\VB more\JJR than\IN the\DT last\JJ year\NN .\.
HAD953	The\DT central\JJ government\NN with\IN incomplete\JJ arrangements\NNS has\VBZ initiated\VBN to\TO give\VB subsidy\NN in\IN cash\NN from\IN Tuesday\NNP .\.
HAD954	Under\IN this\DT the\DT government\NN has\VBZ started\VBN this\DT plan\NN with\IN just\RB seven\CD schemes\NNS in\IN 20\CD districts\NNS of\IN the\DT country\NN from\IN January\NNP 1\CD ,\, 2013\CD .\.
HAD955	The\DT government\NN under\IN this\DT scheme\NN has\VBZ yet\RB not\RB included\VBD the\DT subsidy\NN on\IN kerosene\NN ,\, diesel\NN ,\, grain\NN and\CC manure\NN .\.
HAD956	The\DT major\JJ cause\NN of\IN not\RB initiating\VBG despite\IN full\JJ arrangements\NNS is\VBZ the\DT in\IN not\RB completion\NN of\IN the\DT structure\NN of\IN banks\NNS .\.
HAD957	Forget\VB about\IN the\DT entire\JJ country\NN ,\, among\IN those\DT 43\CD districts\NNS where\WRB the\DT cash\NN payment\NN was\VBD supposed\VBN to\TO begin\VB ,\, UID\NNP (\( UNIQUE\NNP IDENTIFICATION\NNP )\) has\VBZ reached\VBN only\RB 20\CD districts\NNS .\.
HAD958	In\IN such\PDT a\DT situation\NN the\DT government\NN is\VBZ saying\VBG to\TO implement\VB the\DT scheme\NN in\IN all\PDT the\DT 43\CD districts\NNS from\IN March\NNP ,2013\CD only\RB .\.
HAD959	Actually\RB ,\, Congress\NNP is\VBZ stunned\VBN with\IN the\DT negative\JJ publicity\NN of\IN the\DT scheme\NN started\VBN with\IN incomplete\JJ arrangements\NNS .\.
HAD960	Major\JJ opposition\NN party\NN BJP\NNP has\VBZ impinged\VBN the\DT government\NN for\IN this\DT and\CC Raman\NNP government\NN of\IN Chattisgarh\NNP has\VBZ strongly\RB opposed\VBN it\PRP .\.
HAD961	Congress\NNP said\VBD that\IN this\DT plan\NN directly\RB benefiting\VBG the\DT poor\JJ will\NN put\VBD an\DT end\NN to\TO corruption\NN and\CC intermediaries\NN practice\NN .\.
HAD962	BJP\NNP does\VBZ not\RB want\VB the\DT welfare\NN of\IN the\DT people\NNS that\WDT is\VBZ why\WRB it\PRP is\VBZ opposing\VBG it\PRP .\.
HAD963	While\IN BJP\NNP says\VBZ that\IN cash\NN subsidy\NN will\MD spoil\VB the\DT game\NN of\IN Congress\NNP .\.
HAD964	Understand\JJ with\IN an\DT example\NN ,\, a\DT farmer\NN sells\VBZ peas\NNS at\IN 5\CD rupees\NNS per\IN kg\NN and\CC through\IN the\DT intermediaries\NNS it\PRP is\VBZ sold\VBN to\TO the\DT consumers\NNS at\IN 25\CD rupees\NNS per\IN kg\NN .\.
HAD965	What\WP if\IN there\EX are\VBP no\DT intermediaries\NNS .\.
HAD966	It\PRP is\VBZ beginning\VBG in\IN Mumbai\NNP from\IN 25th\JJ January\NNP .\.
