ID	Value
HAD413	అతని\PR_PRP కుటుంబ\N_NN సభ్యులుకూడా\N_NN బంగాళాదుంప\N_NN పంటనే\N_NN ఆశ్రయించారు\V_VM_VF కాని\CC_CCD గడచిన\V_VM_VNF మూడు\QT_QTC నాలుగు\QT_QTC సంవత్సరాలుగా\N_NN బంగాళాదుంప\N_NN వ్యవసాయానికి\N_NN పెట్టుబడి\N_NN ఎక్కువ\QT_QTF కాసాగింది\V_VM_VF .\RD_PUNC
HAD414	బంగాళాదుంప\N_NN వ్యవసాయంలో\N_NN ఏ\DM_DMR పద్ధతిలో\N_NN పెట్టుబడి\N_NN అవుతున్నదో\V_VM_VF ఆ\DM_DMD లెక్కలో\N_NN నుంచి\PSP లాభం\N_NN రావటం\V_VM_VNG లేదు\V_VM_VF .\RD_PUNC
HAD415	దీన్ని\PR_PRP ఆలోచించి\V_VM_VNF మేము\PR_PRP కొత్త\JJ పంట\N_NN చేయటానికి\V_VM_VNG సిద్ధం\N_NN అయ్యాం\V_VM_VF .\RD_PUNC
HAD416	తాను\PR_PRP సాధారణ\JJ రైతునని,\N_NN కాని\CC_CCD తాను\PR_PRP మెంతిని\N_NN సాగు\N_NN చేయడం\V_VM_VNG ప్రారంభించగానే\V_VM_VNF ప్రత్యేకమైన\JJ రైతు\N_NN అయినట్లు\V_VM_VNF ఓం\N-NNP ప్రకాశ్\N-NNP చెప్తున్నాడు\V_VM_VF .\RD_PUNC
HAD417	ఆ\DM_DMD ప్రాంతంలోని\N_NN అన్ని\QT_QTF గ్రామాల్లోను\N_NN అతని\PR_PRP గుర్తింపు\N_NN ఔషధీయ\JJ వ్యవసాయం\N_NN చేసే\V_VM_VNF రైతులతోనే\N_NN కాసాగింది\V_VM_VF .\RD_PUNC
HAD418	ఈ\DM_DMD సమయంలో\N_NN పంచాయతీ\N_NN ఎన్నికలు\N_NN జరిగాయి\V_VM_VF .\RD_PUNC
HAD419	గ్రామ\N_NN ప్రజలు\N_NN అతని\PR_PRP జాగ్రత్తను\N_NN చూస్తూ\V_VM_VNF అతనికి\PR_PRP ప్రధాన\JJ పదవిపై\N_NN ఆశ\N_NN కలిగించారు\V_VM_VF .\RD_PUNC
HAD42	వృక్షనిర్మాణ\N_NN శాస్త్రంలో\N_NN బాక్టీరియా\N_NN ,\RD_PUNC ఫంగస్\N_NN ,\RD_PUNC వైరస్\N_NN ,\RD_PUNC మైక్రోబ్స్\N_NN మొదలైన\JJ వాటి\PR_PRP మీద\N_NST లోతైన\V_VM_VNF పరిశోధన\N_NN చేయబడుతున్నది\V_VM_VF .\RD_PUNC
HAD420	అధ్యక్ష\N_NN ఎన్నికలో\N_NN తనకు\PR_PRP పూర్తి\RB మద్దతు\N_NN లభించిందని\V_VM_VF ఓంప్రకాశ్\N-NNP చెప్తున్నాడు\V_VM_VF .\RD_PUNC
HAD421	రైతులు\N_NN స్వచ్ఛమైన\JJ మనస్సులతో\N_NN అతనికి\PR_PRP ప్రచారం\N_NN ప్రసారం\N_NN చేశారు\V_VM_VF మరియు\CC_CCD గ్రామాధ్యక్షత\N_NN బాధ్యతను\N_NN అప్పగించారు\V_VM_VF .\RD_PUNC
HAD422	ఇప్పుడు\N_NST గ్రామాధ్యక్షుడయిన\N_NN తర్వాత\N_NST తన\PR_PRP బాధ్యతను\N_NN బాగా\QT_QTF నిలుపుకోవడంలో\V_VM_VNG నిమగ్నమయ్యారు\V_VM_VF .\RD_PUNC
HAD423	గ్రామాధ్యక్షుడయిన\N_NN తర్వాత\N_NST స్వయంగానే\RB కాకుండా\RP_RPD ఇతర\JJ రైతులను\N_NN గురించికూడా\PSP ఆలోచించాలని\V_VM_VF తనకు\PR_PRP అనిపించిందని\V_VM_VF ఓంప్రకాశ్\N-NNP చెప్పాడు\V_VM_VF .\RD_PUNC
HAD424	ఇందువల్ల\CC_CCD ఆయన\PR_PRP ఇతర\JJ రైతులకుకూడా\N_NN మెంతి\N_NN సాగులో\N_NN శిక్షణ\N_NN ఇచ్చాడు\V_VM_VF .\RD_PUNC
HAD425	మెంతిసాగు\N_NN చేసి\V_VM_VNF ఏ\DM_DMR విధంగా\RB లాభం\N_NN పొందవచ్చునో\V_VM_VF ప్రజలకు\N_NN చెప్పారు\V_VM_VF .\RD_PUNC
HAD426	దీని\PR_PRP తర్వాత\N_NST గ్రామంలోని\N_NN ప్రజలంతా\N_NN మెంతి\N_NN సాగులో\N_NN నిమగ్నమయ్యారు\V_VM_VF .\RD_PUNC
HAD427	మెంతిమొక్కలు\N_NN ఆయుర్వేద\N-NNP మందులలో\N_NN ఉపయోగపడతాయి\V_VM_VF .\RD_PUNC
HAD428	దీని\PR_PRP నుంచి\PSP నూనె\N_NN తీస్తారు\V_VM_VF ఇది\PR_PRP విక్స్\N_NN ,\RD_PUNC టూత్\N_NN పేస్టు\N_NN ,\RD_PUNC శీతల\N_NN తైలాలు\N_NN మొదలయిన\JJ వాటిలో\PR_PRP పూర్తి\RB స్థాయిలో\N_NN వినియోగింపబడతాయి\V_VM_VF .\RD_PUNC
HAD429	ఈ\DM_DMD కారణం\N_NN వల్లనే\PSP మెంతిపంటకు\N_NN నిలబడి\V_VM_VNF వున్న\V_VM_VNF పొలం\N_NN నుంచే\PSP కొనుగోలుదారు\N_NN లభిస్తున్నాడు\V_VM_VF .\RD_PUNC
HAD43	క్షీరసాంకేతిక\N_NN శాస్త్రం\N_NN కింద\N_NST మీరు\PR_PRP క్షీరసాంకేతిక\N_NN విఙ్ఞానం,\N_NN క్షీరరసాయనిక\N_NN శాస్త్రం\N_NN మరియు\CC_CCD క్షీరక్రిమివిఙ్ఞానం\N_NN మొదలైన\JJ వాటిలో\PR_PRP పాండిత్యాన్ని\N_NN సాధించవచ్చు\V_VM_VF .\RD_PUNC
HAD430	ఆయుర్వేద\N-NNP సంస్థలన్నీ\N_NN మేథా\N_NN పంటను\N_NN కొంటున్నాయి\V_VM_VF .\RD_PUNC
HAD431	వారు\PR_PRP ఇది\PR_PRP సాధనంగా\RB మందులన్నీ\N_NN తయారుచేస్తున్నారు\V_VM_VF .\RD_PUNC
HAD432	అతడు\PR_PRP మెంతిసాగు\N_NN చేయసాగినప్పటి\V_VM_VNF నుండి\PSP అతని\PR_PRP కుటుంబం\N_NN అంతా\QT_QTF సంతోషంగా\RB ఉందని\V_VM_VF ఓంప్రకాశ్\N-NNP చెప్తున్నాడు\V_VM_VF .\RD_PUNC
HAD433	దేని\PR_PRP కారణంగా\RP_RPD సమాజంలో\N_NN వారి\PR_PRP ప్రతిష్ఠ\N_NN పెరిగిందో\V_VM_VF ఆ\DM_DMD విధంగా\RB చేస్తున్నారని\V_VM_VF కుటుంబానికి\N_NN అనిపిస్తున్నది\V_VM_VF .\RD_PUNC
HAD434	ఈ\DM_DMD దేశంలోని\N_NN భూమి\N_NN ఫలాలు\N_NN అంతులేనటు\V_VM_VNF వంటివి\N_NN .\RD_PUNC
HAD435	ఈ\DM_DMD కారణం\N_NN చేతనే\PSP విదేశాల\N_NN నుంచి\PSP వచ్చిన\V_VM_VNF పండ్లు\N_NN కూడా\RP_RPD ఇక్కడివై\N_NST పోయాయి\V_VM_VF .\RD_PUNC
HAD436	నేడు\N_NST పండ్ల\N_NN ఉత్పత్తిలో\N_NN మనం\PR_PRP ప్రపంచంలో\N_NN రెండో\QT_QTO స్థానంలో\N_NN ఉన్నాం\V_VM_VF .\RD_PUNC
HAD437	మనం\PR_PRP శాస్త్రీయ\JJ పద్ధతుల్ని\N_NN అనుసరిస్తే\V_VM_VNF ఇంకా\RB ముందుకు\N_NST పోగలుగుతాం\V_VM_VF .\RD_PUNC
HAD438	అదే\PR_PRP కోత\N_NN తరువాత\N_NST శుద్ద్ద్ధి\N_NN మరియు\CC_CCD నిలువను\N_NN సరైన\JJ పద్ధతితో\N_NN చేసినట్లయితే\V_VM_VNF ఆదాయంలో\N_NN వృద్ధి\N_NN చేయవచ్చు\V_VM_VF .\RD_PUNC
HAD439	మన\PR_PRP ఆహారంలో\N_NN పండ్లకు\N_NN గొప్ప\JJ స్థానం\N_NN ఉన్నది\V_VM_VF .\RD_PUNC
HAD44	ప్రపంచంలో\N_NN ప్రముఖమైన\JJ ధాన్యాల\N_NN నిల్వలు\N_NN తగ్గిపోతున్నాయని\V_VM_VF మరియు\CC_CCD ధరలు\N_NN పెరుగుతున్నాయని\V_VM_VF ప్రపంచ\N_NN ఆహార\N_NN సంస్థ\N_NN నిపుణులు\N_NN చెప్పారు\V_VM_VF .\RD_PUNC
HAD440	పళ్ళు\N_NN వాటితో\PR_PRP తయారయ్యే\V_VM_VNF ఆహారపదార్థాలు\N_NN మన\PR_PRP భోజనాన్ని\N_NN రుచికరం\N_NN చేయటమేకాక\V_VM_VNG అవసరమైన\JJ విటమినులు,\N_NN ఖనిజలవణాలు,\N_NN పిండి\N_NN పదార్థాలు\N_NN తినే\V_VM_VNF పీచుపదార్ధాలు\N_NN మొదలైన\JJ పోషక\N_NN తత్త్వాలనుకూడా\N_NN ఇస్తాయి\V_VM_VF .\RD_PUNC
HAD441	దీనితోపాటు\PR_PRP గ్రామీణప్రదేశాల్లో\N_NN పనిని\N_NN కల్పించడం\V_VM_VNG మరియు\CC_CCD ఆదాయార్జనకుకూడా\N_NN బలమైన\JJ అవకాశాలు\N_NN ఉన్నాయి\V_VM_VF .\RD_PUNC
HAD442	పండ్ల\N_NN అధికోత్పత్తిని\N_NN గొప్పతనాన్ని\N_NN చూస్తే\V_VM_VNF ఇతర\JJ పంటలతో\N_NN పోలికలో\N_NN దీనికంటె\PR_PRP ప్రతిప్రమాణ\N_NN విస్తీర్ణంకంటె\N_NN ఆర్థిక\N_NN లాభంకూడా\N_NN శ్రేష్ఠంగా\RB లభిస్తుంది\V_VM_VF .\RD_PUNC
HAD443	భారతదేశంలో\N-NNP శీతోష్ణస్థితి\N_NN వైవిధ్యం\N_NN వల్ల\PSP మామిడి\N_NN ,\RD_PUNC అరటి\N_NN ,\RD_PUNC జామ\N_NN ,\RD_PUNC బొప్పాయి\N_NN ,\RD_PUNC ద్రాక్ష\N_NN మొదలయిన\JJ వివిధఫలాల\N_NN ఉత్పత్తిలో\N_NN గొప్ప\JJ స్థానం\N_NN ఉన్నది\V_VM_VF .\RD_PUNC
HAD444	బహుశ\RP_RPD భారతదేశంలో\N-NNP పండించలేని\V_VM_VNF పండు\N_NN ఏదీ\PR_PRL ఉండదేమో\V_VM_VF .\RD_PUNC
HAD445	నేడు\N_NST మారుతున్న\V_VM_VNF ఆర్థికస్థితి\N_NN ,\RD_PUNC జీవనశైలి\N_NN ,\RD_PUNC ఆహారపు\JJ అలవాట్లు\N_NN మొదలయిన\JJ వాటి\PR_PRP ప్రభావం\N_NN ఆహారపదార్థాల\N_NN ఆవశ్యకతపై\N_NN పడింది\V_VM_VF .\RD_PUNC
HAD446	ఉపయోగించేవారిలో\V_VM_VNF తాజా\JJ మరియు\CC_CCD శుద్ధిచేయబడిన\V_VM_VNF ఆహారపదార్థాల\N_NN ఆవశ్యకత\N_NN నిరంతరం\N_NST పెరుగుతున్నది\V_VM_VF .\RD_PUNC
HAD447	తాజాపళ్ళు\N_NN కావాలనే\V_VM_VF ప్రవృత్తి\N_NN తాత్కాలికం\N_NN అవుతున్నది\V_VM_VF ,\RD_PUNC ఇందువల్ల\CC_CCD వాటి\PR_PRP కోత\N_NN తర్వాత\N_NST సరయిన\V_VM_VNF పద్ధతితో\N_NN నిలువచేయకపోతే\V_VM_VNF అవి\PR_PRP తినడానికి\V_VM_VNG పనికిరావు\V_VM_VF .\RD_PUNC
HAD448	మన\PR_PRP దేశంలో\N_NN నిల్వపద్ధతులు\N_NN రాకముందు\N_NST ఎక్కువకాలం\QT_QTF పళ్ళను\N_NN నిల్వచేయటం\V_VM_VNG కష్టంగా\RB ఉండేది\V_VM_VF ,\RD_PUNC దీనివల్ల\PR_PRP వాటి\PR_PRP నిర్మాణంలో\N_NN ఆవశ్యకమైన\JJ భౌతిక\JJ రసాయనిక\JJ పరిణామాలు\N_NN వచ్చేవి\V_VM_VF .\RD_PUNC
HAD449	పండ్ల\N_NN ఉత్పత్తిలో\N_NN భారతదేశానికి\N-NNP రెండో\QT_QTO స్థానం\N_NN ఉన్నది\V_VM_VF .\RD_PUNC
HAD45	చిన్న\JJ రైతులు\N_NN ఖరీదయిన\V_VM_VNF సాంకేతికతలపై\N_NN ఆధారపడటం\V_VM_VNG వారిని\PR_PRP ఋణగ్రస్తులుగా\N_NN చేస్తున్నది\V_VM_VF మరియు\CC_CCD వారు\PR_PRP భూమికూడా\N_NN కోల్పోసాగారు\V_VM_VF .\RD_PUNC
HAD450	దేశంలో\N_NN పండ్లవార్షిక\N_NN ఉత్పత్తి\N_NN మొత్తం\QT_QTF 46.6\QT_QTC మిలియన్\QT_QTC టన్నులు\N_NN కాగా\CC_CCD ప్రపంచం\N_NN మొత్తంలో\QT_QTF 10\QT_QTC .3\QT_QTC శాతం\N_NN పండ్ల\N_NN ఉత్పత్తి\N_NN భారతదేశంలో\N-NNP అవుతున్నది\V_VM_VF .\RD_PUNC
HAD451	ప్రపంచంలో\N_NN విభిన్నమైన\JJ పళ్ళలో\N_NN భారతదేశం\N-NNP మొత్తం\QT_QTF అరటిపళ్ళ\N_NN ఉత్పత్తిలో\N_NN 29\QT_QTC శాతం\N_NN ,\RD_PUNC మామిడి\N_NN పళ్ళలో\N_NN 46\QT_QTC శాతం\N_NN మరియు\CC_CCD బొప్పాయిలో\N_NN 30\QT_QTC శాతం\N_NN ఉత్పత్తి\N_NN చేస్తున్నది\V_VM_VF .\RD_PUNC
HAD452	భారతీయ\N-NNP భోజనాన్ని\N_NN అన్నిటికంటె\QT_QTF రుచికరంగాను\RB ,\RD_PUNC గుణకరమైనదిగాను\V_VM_VF పరిగణింపబడుతున్నది\V_VM_VF .\RD_PUNC
HAD453	మన\PR_PRP భోజనంలో\N_NN ఉపయోగించే\V_VM_VNF మసాలా\N_NN ఒక\QT_QTC వైపున\N_NST రుచిని\N_NN పెంపొందిస్తుంటే,\V_VM_VNF అదే\PR_PRP రెండో\QT_QTO వైపున\N_NST తన\PR_PRP ఔషధీయ\JJ గుణాలకుకూడా\N_NN ప్రసిద్ధిచెందినది\V_VM_VF .\RD_PUNC
HAD454	దక్షిణ\N_NN భారతదేశంలో\N-NNP విశేషించి\V_VM_VNF కేరళ\N-NNP మసాలాల\N_NN గనిగా\RB భావింపబడుతున్నది\V_VM_VF .\RD_PUNC
HAD455	ఇక్కడి\N_NST శీతోష్ణస్థితి,\N_NN వాతావరణం\N_NN మసాలాదినుసులతోపాటు\N_NN కొబ్బరి\N_NN ,\RD_PUNC జీడిమామిడి\N_NN మొదలయిన\V_VM_VNF వాటికి\PR_PRP మిక్కిలి\JJ అనుకూలమైనది\V_VM_VF .\RD_PUNC
HAD456	ఇప్పుడు\N_NST భారతదేశం\N-NNP నుంచి\PSP ప్రపంచంలోని\N_NN సుమారు\QT_QTF 140\QT_QTC దేశాలకు\N_NN మసాలాదినుసులు\N_NN ఎగుమతి\N_NN చేయబడుతున్నాయి\V_VM_VF .\RD_PUNC
HAD457	ఇక్కడ\N_NST సాగుచేయబడె\V_VM_VNF ముఖ్యమైన\JJ మసాలాలలో\N_NN లవంగాలు\N_NN ,\RD_PUNC మిరియాలు\N_NN ,\RD_PUNC పసుపు\N_NN ,\RD_PUNC దాల్చిన\N_NN చెక్క\N_NN ,\RD_PUNC రెండు\QT_QTC రకాల\N_NN చిన్న\JJ పెద్ద\JJ ఏలకులు\N_NN ,\RD_PUNC జాపత్రి\N_NN ,\RD_PUNC మిరపకాయలు\N_NN మొదలయినవి\N_NN ముఖ్యమైనవి\V_VM_VF .\RD_PUNC
HAD458	భారతీయ\N-NNP మసాలాలలో\N_NN లవంగం\N_NN సాటి\N_NN లేనిది\V_VM_VF .\RD_PUNC
HAD459	ఈ\DM_DMD మసాలలో\N_NN మంటను\N_NN ,\RD_PUNC వాపులను\N_NN నివారించే\V_VM_VNF యూజీనోల్\N-NNP లభిస్తుంది\V_VM_VF .\RD_PUNC
HAD46	ఈ\DM_DMD విధంగా\RB దేశంలో\N_NN ఏ\DM_DMQ కుటుంబం\N_NN ఆహారోత్పత్తి\N_NN కోసం\PSP అందరి\QT_QTF కంటే\PSP ఎక్కువ\QT_QTF శ్రమిస్తున్నదో\V_VM_VF వారు\PR_PRP ఆకలి\N_NN పోషణలోపం\N_NN మరియు\CC_CCD ఆర్థిక\N_NN ఇబ్బందులతో\N_NN పీడింపబడుతున్నారు\V_VM_VF .\RD_PUNC
